eNodeB Name,4G Payload (GB) [sum],DL PRB Usage(%) [mean],Average Users [sum],eNodeB Name [list],eNodeB Name [count],eNodeB Name [nunique],Cell Name [list],Cell Name [count],Cell Name [nunique]
201_2LT001,2268.5764,50.73616,5496.671,['201_2LT001'],216,1,"['G3V91A1' 'G3V91B1' 'G3V91C1' 'G3V91A2' 'G3V91B2' 'G3V91C2' 'G3V91A3'
 'G3V91B3' 'G3V91C3']",216,9
202_0LT001,468.88007,54.997482,1178.0853,['202_0LT001'],48,1,['39AGPB1' '39AGPB2'],48,2
202_1LT001,433.4732,46.03865,1192.3767,['202_1LT001'],48,1,['19APGB1' '19APGB2'],48,2
202_2LT001,2124.4475,49.70976,5329.1953,['202_2LT001'],216,1,"['Q19VGA1' 'Q19VGB1' 'Q19VGD1' 'Q19VGA2' 'Q19VGB2' 'Q19VGD2' 'Q19VGA3'
 'Q19VGB3' 'Q19VGD3']",216,9
203_0LT001,980.12976,50.043774,2373.8933,['203_0LT001'],96,1,['GL93AB1' 'GL93AD1' 'GL93AB2' 'GL93AD2'],96,4
203_1LT001,460.79953,56.91141,1421.16,['203_1LT001'],48,1,['QL9AOB1' 'QL9AOB2'],48,2
204_0LT001,2010.3868,51.43143,5524.921,['204_0LT001'],216,1,"['G9VQAA1' 'G9VQAB1' 'G9VQAC1' 'G9VQAA2' 'G9VQAB2' 'G9VQAC2' 'G9VQAA3'
 'G9VQAB3' 'G9VQAC3']",216,9
204_1LT001,2161.165,48.84324,5453.037,['204_1LT001'],216,1,"['LAVP9A1' 'LAVP9B1' 'LAVP9D1' 'LAVP9A2' 'LAVP9B2' 'LAVP9D2' 'LAVP9A3'
 'LAVP9B3' 'LAVP9D3']",216,9
205_0LT001,2024.5441,51.514336,5400.7944,['205_0LT001'],216,1,"['PVQ1GA1' 'PVQ1GB1' 'PVQ1GD1' 'PVQ1GA2' 'PVQ1GB2' 'PVQ1GD2' 'PVQ1GA3'
 'PVQ1GB3' 'PVQ1GD3']",216,9
205_1LT001,1177.2734,51.88771,2725.2312,['205_1LT001'],120,1,['L1POQB1' 'L1POQB2' 'L1POQB3' 'L1POQB4' 'L1POQB5'],120,5
205_2LT001,2381.4958,52.5383,5546.2437,['205_2LT001'],216,1,"['OQG1VA1' 'OQG1VB1' 'OQG1VD1' 'OQG1VA2' 'OQG1VB2' 'OQG1VD2' 'OQG1VA3'
 'OQG1VB3' 'OQG1VD3']",216,9
205_3LT001,926.13495,49.448273,2154.394,['205_3LT001'],96,1,['9ALVPB1' '9ALVPD1' '9ALVPB2' '9ALVPD2'],96,4
206_0LT001,1431.0092,50.862267,3655.664,['206_0LT001'],144,1,['AVQ1OA1' 'AVQ1OB1' 'AVQ1OA2' 'AVQ1OB2' 'AVQ1OA3' 'AVQ1OB3'],144,6
206_1LT001,2176.714,49.32866,5709.3022,['206_1LT001'],216,1,"['VG1OQA1' 'VG1OQB1' 'VG1OQD1' 'VG1OQA2' 'VG1OQB2' 'VG1OQD2' 'VG1OQA3'
 'VG1OQB3' 'VG1OQD3']",216,9
207_0LT001,2086.6643,54.19856,5680.669,['207_0LT001'],216,1,"['OQ1GVA1' 'OQ1GVB1' 'OQ1GVD1' 'OQ1GVA2' 'OQ1GVB2' 'OQ1GVD2' 'OQ1GVA3'
 'OQ1GVB3' 'OQ1GVD3']",216,9
207_1LT001,523.4605,53.225468,1443.7113,['207_1LT001'],48,1,['GP91AB1' 'GP91AB2'],48,2
207_2LT001,1032.0709,47.194458,2267.2,['207_2LT001'],96,1,['3QO9VB1' '3QO9VD1' '3QO9VB2' '3QO9VD2'],96,4
208_0LT001,539.4608,47.31842,1297.9758,['208_0LT001'],48,1,['AGL9VB1' 'AGL9VB2'],48,2
208_1LT001,2283.9346,51.70147,5327.0166,['208_1LT001'],216,1,"['Q3VL1A1' 'Q3VL1B1' 'Q3VL1C1' 'Q3VL1A2' 'Q3VL1B2' 'Q3VL1C2' 'Q3VL1A3'
 'Q3VL1B3' 'Q3VL1C3']",216,9
208_2LT001,1567.4308,47.757103,3513.4866,['208_2LT001'],144,1,['O139GA1' 'O139GB1' 'O139GA2' 'O139GB2' 'O139GA3' 'O139GB3'],144,6
209_0LT001,2162.68,52.495907,5437.409,['209_0LT001'],216,1,"['9G13OA1' '9G13OB1' '9G13OD1' '9G13OA2' '9G13OB2' '9G13OD2' '9G13OA3'
 '9G13OB3' '9G13OD3']",216,9
209_1LT001,469.24405,44.598263,1046.7533,['209_1LT001'],48,1,['AQ1OVB1' 'AQ1OVB2'],48,2
209_2LT001,1510.0157,48.270782,3663.0586,['209_2LT001'],144,1,['1GV9OA1' '1GV9OB1' '1GV9OA2' '1GV9OB2' '1GV9OA3' '1GV9OB3'],144,6
210_0LT001,1362.7618,52.502663,3655.1533,['210_0LT001'],144,1,['L39OGA1' 'L39OGB1' 'L39OGA2' 'L39OGB2' 'L39OGA3' 'L39OGB3'],144,6
210_1LT001,1449.7137,52.4941,3613.0833,['210_1LT001'],144,1,['L13VQA1' 'L13VQB1' 'L13VQA2' 'L13VQB2' 'L13VQA3' 'L13VQB3'],144,6
210_2LT001,424.74487,58.882687,1245.1265,['210_2LT001'],48,1,['A39O1B1' 'A39O1B2'],48,2
210_3LT001,874.1184,51.25883,2456.8684,['210_3LT001'],96,1,['39PVLB1' '39PVLD1' '39PVLB2' '39PVLD2'],96,4
211_0LT001,1426.5461,51.559185,3733.4897,['211_0LT001'],144,1,['PAOQ9A1' 'PAOQ9B1' 'PAOQ9A2' 'PAOQ9B2' 'PAOQ9A3' 'PAOQ9B3'],144,6
211_1LT001,956.9297,50.785175,2541.543,['211_1LT001'],96,1,['VL9P1B1' 'VL9P1D1' 'VL9P1B2' 'VL9P1D2'],96,4
212_0LT001,2075.1826,52.72026,5524.2544,['212_0LT001'],216,1,"['1OLAQA1' '1OLAQB1' '1OLAQD1' '1OLAQA2' '1OLAQB2' '1OLAQD2' '1OLAQA3'
 '1OLAQB3' '1OLAQD3']",216,9
212_1LT001,2055.5042,49.196583,5520.329,['212_1LT001'],216,1,"['9QA3PA1' '9QA3PB1' '9QA3PC1' '9QA3PA2' '9QA3PB2' '9QA3PC2' '9QA3PA3'
 '9QA3PB3' '9QA3PC3']",216,9
212_2LT001,2141.9756,48.980682,5636.4204,['212_2LT001'],216,1,"['VQA93A1' 'VQA93B1' 'VQA93D1' 'VQA93A2' 'VQA93B2' 'VQA93D2' 'VQA93A3'
 'VQA93B3' 'VQA93D3']",216,9
212_3LT001,2089.0762,46.882755,5235.033,['212_3LT001'],216,1,"['LOA1PA1' 'LOA1PB1' 'LOA1PD1' 'LOA1PA2' 'LOA1PB2' 'LOA1PD2' 'LOA1PA3'
 'LOA1PB3' 'LOA1PD3']",216,9
213_0LT001,1477.9852,47.23468,3566.543,['213_0LT001'],144,1,['PVOAQA1' 'PVOAQB1' 'PVOAQA2' 'PVOAQB2' 'PVOAQA3' 'PVOAQB3'],144,6
213_1LT001,2156.9429,48.290684,5517.251,['213_1LT001'],216,1,"['LPA31A1' 'LPA31B1' 'LPA31D1' 'LPA31A2' 'LPA31B2' 'LPA31D2' 'LPA31A3'
 'LPA31B3' 'LPA31D3']",216,9
213_2LT001,1528.6499,50.971405,3395.4985,['213_2LT001'],144,1,['91PQ3A1' '91PQ3B1' '91PQ3A2' '91PQ3B2' '91PQ3A3' '91PQ3B3'],144,6
213_3LT001,2172.4023,52.73748,5212.253,['213_3LT001'],216,1,"['P3OQ9A1' 'P3OQ9B1' 'P3OQ9D1' 'P3OQ9A2' 'P3OQ9B2' 'P3OQ9D2' 'P3OQ9A3'
 'P3OQ9B3' 'P3OQ9D3']",216,9
214_0LT001,980.9844,50.670303,2399.6213,['214_0LT001'],96,1,['VLAPGB1' 'VLAPGD1' 'VLAPGB2' 'VLAPGD2'],96,4
214_1LT001,2165.5115,51.16924,5451.0474,['214_1LT001'],216,1,"['QP9O1A1' 'QP9O1B1' 'QP9O1D1' 'QP9O1A2' 'QP9O1B2' 'QP9O1D2' 'QP9O1A3'
 'QP9O1B3' 'QP9O1D3']",216,9
215_0LT001,1400.5498,50.00173,3812.139,['215_0LT001'],144,1,['3PO19A1' '3PO19B1' '3PO19A2' '3PO19B2' '3PO19A3' '3PO19B3'],144,6
215_1LT001,2173.4768,48.742683,5514.1626,['215_1LT001'],216,1,"['QL3P9A1' 'QL3P9B1' 'QL3P9D1' 'QL3P9A2' 'QL3P9B2' 'QL3P9D2' 'QL3P9A3'
 'QL3P9B3' 'QL3P9D3']",216,9
215_2LT001,2316.5757,46.799324,5469.9463,['215_2LT001'],216,1,"['PG1OVA1' 'PG1OVB1' 'PG1OVD1' 'PG1OVA2' 'PG1OVB2' 'PG1OVD2' 'PG1OVA3'
 'PG1OVB3' 'PG1OVD3']",216,9
215_3LT001,930.36554,47.752487,2331.725,['215_3LT001'],96,1,['G1QVPB1' 'G1QVPD1' 'G1QVPB2' 'G1QVPD2'],96,4
216_0LT001,542.6245,48.89063,1282.188,['216_0LT001'],48,1,['1AQOVB1' '1AQOVB2'],48,2
216_1LT001,2181.83,49.927143,5015.073,['216_1LT001'],216,1,"['A9V31A1' 'A9V31B1' 'A9V31C1' 'A9V31A2' 'A9V31B2' 'A9V31C2' 'A9V31A3'
 'A9V31B3' 'A9V31C3']",216,9
217_0LT001,2124.613,48.462643,5439.138,['217_0LT001'],216,1,"['19OGAA1' '19OGAB1' '19OGAC1' '19OGAA2' '19OGAB2' '19OGAC2' '19OGAA3'
 '19OGAB3' '19OGAC3']",216,9
217_1LT001,2122.0532,52.655704,5691.3926,['217_1LT001'],216,1,"['1L3APA1' '1L3APB1' '1L3APD1' '1L3APA2' '1L3APB2' '1L3APD2' '1L3APA3'
 '1L3APB3' '1L3APD3']",216,9
218_0LT001,454.80716,52.947277,1104.1389,['218_0LT001'],48,1,['APG9OB1' 'APG9OB2'],48,2
218_1LT001,996.0771,49.277294,2399.924,['218_1LT001'],96,1,['PQVA3B1' 'PQVA3D1' 'PQVA3B2' 'PQVA3D2'],96,4
219_0LT001,2083.4358,46.757732,5488.962,['219_0LT001'],216,1,"['PGVQOA1' 'PGVQOB1' 'PGVQOD1' 'PGVQOA2' 'PGVQOB2' 'PGVQOD2' 'PGVQOA3'
 'PGVQOB3' 'PGVQOD3']",216,9
219_1LT001,986.0895,52.407856,2337.6406,['219_1LT001'],96,1,['LVAGPB1' 'LVAGPD1' 'LVAGPB2' 'LVAGPD2'],96,4
220_0LT001,2083.2388,48.16546,5325.2456,['220_0LT001'],216,1,"['O1A3VA1' 'O1A3VB1' 'O1A3VC1' 'O1A3VA2' 'O1A3VB2' 'O1A3VC2' 'O1A3VA3'
 'O1A3VB3' 'O1A3VC3']",216,9
220_1LT001,954.07983,52.830685,2489.4375,['220_1LT001'],96,1,['VQA13B1' 'VQA13D1' 'VQA13B2' 'VQA13D2'],96,4
221_0LT001,2066.2485,51.081932,5446.7837,['221_0LT001'],216,1,"['93AGOA1' '93AGOB1' '93AGOD1' '93AGOA2' '93AGOB2' '93AGOD2' '93AGOA3'
 '93AGOB3' '93AGOD3']",216,9
221_1LT001,2213.0803,49.56189,5403.767,['221_1LT001'],216,1,"['VL9A3A1' 'VL9A3B1' 'VL9A3D1' 'VL9A3A2' 'VL9A3B2' 'VL9A3D2' 'VL9A3A3'
 'VL9A3B3' 'VL9A3D3']",216,9
221_2LT001,2225.8208,48.697735,5482.3687,['221_2LT001'],216,1,"['PO9L1A1' 'PO9L1B1' 'PO9L1C1' 'PO9L1A2' 'PO9L1B2' 'PO9L1C2' 'PO9L1A3'
 'PO9L1B3' 'PO9L1C3']",216,9
222_0LT001,2248.816,48.250835,5522.4736,['222_0LT001'],216,1,"['LVQ1OA1' 'LVQ1OB1' 'LVQ1OD1' 'LVQ1OA2' 'LVQ1OB2' 'LVQ1OD2' 'LVQ1OA3'
 'LVQ1OB3' 'LVQ1OD3']",216,9
222_1LT001,483.0468,54.03973,1199.3318,['222_1LT001'],48,1,['V9A1QB1' 'V9A1QB2'],48,2
222_2LT001,1457.5961,47.295002,3374.986,['222_2LT001'],144,1,['LQGA3A1' 'LQGA3B1' 'LQGA3A2' 'LQGA3B2' 'LQGA3A3' 'LQGA3B3'],144,6
223_0LT001,2296.7566,51.671673,5115.463,['223_0LT001'],216,1,"['O9GAPA1' 'O9GAPB1' 'O9GAPC1' 'O9GAPA2' 'O9GAPB2' 'O9GAPC2' 'O9GAPA3'
 'O9GAPB3' 'O9GAPC3']",216,9
223_1LT001,894.65173,51.64771,2582.9114,['223_1LT001'],96,1,['L9QV1B1' 'L9QV1D1' 'L9QV1B2' 'L9QV1D2'],96,4
223_2LT001,438.402,41.879173,1295.9445,['223_2LT001'],48,1,['9ALV1B1' '9ALV1B2'],48,2
223_3LT001,1421.2985,47.18806,3298.3167,['223_3LT001'],144,1,['9Q1GLA1' '9Q1GLB1' '9Q1GLA2' '9Q1GLB2' '9Q1GLA3' '9Q1GLB3'],144,6
223_4LT001,2512.439,52.33225,6189.711,['223_4LT001'],240,1,"['PO391B1' 'PO391C1' 'PO391B2' 'PO391C2' 'PO391B3' 'PO391C3' 'PO391B4'
 'PO391C4' 'PO391B5' 'PO391C5']",240,10
224_0LT001,2346.5261,53.89963,5835.0967,['224_0LT001'],216,1,"['VP9A1A1' 'VP9A1B1' 'VP9A1D1' 'VP9A1A2' 'VP9A1B2' 'VP9A1D2' 'VP9A1A3'
 'VP9A1B3' 'VP9A1D3']",216,9
224_1LT001,2383.2876,52.368233,5474.8535,['224_1LT001'],216,1,"['GA19LA1' 'GA19LB1' 'GA19LD1' 'GA19LA2' 'GA19LB2' 'GA19LD2' 'GA19LA3'
 'GA19LB3' 'GA19LD3']",216,9
224_2LT001,2353.5728,51.576508,5319.074,['224_2LT001'],216,1,"['VLPO1A1' 'VLPO1B1' 'VLPO1D1' 'VLPO1A2' 'VLPO1B2' 'VLPO1D2' 'VLPO1A3'
 'VLPO1B3' 'VLPO1D3']",216,9
224_3LT001,996.11334,51.27058,2457.2966,['224_3LT001'],96,1,['V9LOPB1' 'V9LOPD1' 'V9LOPB2' 'V9LOPD2'],96,4
224_4LT001,466.59653,44.382458,1163.6948,['224_4LT001'],48,1,['A1QV9B1' 'A1QV9B2'],48,2
224_5LT001,2563.8022,51.16083,6063.08,['224_5LT001'],240,1,"['PL93VB1' 'PL93VC1' 'PL93VB2' 'PL93VC2' 'PL93VB3' 'PL93VC3' 'PL93VB4'
 'PL93VC4' 'PL93VB5' 'PL93VC5']",240,10
224_6LT001,2120.4336,50.689934,5395.503,['224_6LT001'],216,1,"['VO9QPA1' 'VO9QPB1' 'VO9QPD1' 'VO9QPA2' 'VO9QPB2' 'VO9QPD2' 'VO9QPA3'
 'VO9QPB3' 'VO9QPD3']",216,9
225_0LT001,901.04846,53.11644,2352.3855,['225_0LT001'],96,1,['GVLQ1B1' 'GVLQ1D1' 'GVLQ1B2' 'GVLQ1D2'],96,4
225_1LT001,2220.2893,50.482666,5528.845,['225_1LT001'],216,1,"['9GPAOA1' '9GPAOB1' '9GPAOC1' '9GPAOA2' '9GPAOB2' '9GPAOC2' '9GPAOA3'
 '9GPAOB3' '9GPAOC3']",216,9
225_2LT001,2087.7395,49.41186,5165.441,['225_2LT001'],216,1,"['A3V9QA1' 'A3V9QB1' 'A3V9QD1' 'A3V9QA2' 'A3V9QB2' 'A3V9QD2' 'A3V9QA3'
 'A3V9QB3' 'A3V9QD3']",216,9
225_3LT001,974.82477,54.843723,2132.098,['225_3LT001'],96,1,['AVLPGB1' 'AVLPGD1' 'AVLPGB2' 'AVLPGD2'],96,4
225_4LT001,1399.5363,50.820652,3904.3345,['225_4LT001'],144,1,['VO13LA1' 'VO13LB1' 'VO13LA2' 'VO13LB2' 'VO13LA3' 'VO13LB3'],144,6
226_0LT001,2163.3682,47.28567,5518.456,['226_0LT001'],216,1,"['LQ9VGA1' 'LQ9VGB1' 'LQ9VGD1' 'LQ9VGA2' 'LQ9VGB2' 'LQ9VGD2' 'LQ9VGA3'
 'LQ9VGB3' 'LQ9VGD3']",216,9
226_1LT001,927.9463,50.027004,2264.195,['226_1LT001'],96,1,['O1AGPB1' 'O1AGPD1' 'O1AGPB2' 'O1AGPD2'],96,4
227_0LT001,973.8696,47.777603,2356.4631,['227_0LT001'],96,1,['L1VG9B1' 'L1VG9D1' 'L1VG9B2' 'L1VG9D2'],96,4
227_1LT001,1030.2253,52.28172,2521.6748,['227_1LT001'],96,1,['OA319B1' 'OA319D1' 'OA319B2' 'OA319D2'],96,4
227_2LT001,2304.7217,55.20569,5490.3584,['227_2LT001'],216,1,"['AP1G9A1' 'AP1G9B1' 'AP1G9C1' 'AP1G9A2' 'AP1G9B2' 'AP1G9C2' 'AP1G9A3'
 'AP1G9B3' 'AP1G9C3']",216,9
228_0LT001,2135.707,53.711395,5208.0874,['228_0LT001'],216,1,"['1OP39A1' '1OP39B1' '1OP39D1' '1OP39A2' '1OP39B2' '1OP39D2' '1OP39A3'
 '1OP39B3' '1OP39D3']",216,9
228_1LT001,2133.847,52.850784,5065.56,['228_1LT001'],216,1,"['1GOVLA1' '1GOVLB1' '1GOVLC1' '1GOVLA2' '1GOVLB2' '1GOVLC2' '1GOVLA3'
 '1GOVLB3' '1GOVLC3']",216,9
228_2LT001,2033.4633,47.204033,5451.8613,['228_2LT001'],216,1,"['O9VQLA1' 'O9VQLB1' 'O9VQLC1' 'O9VQLA2' 'O9VQLB2' 'O9VQLC2' 'O9VQLA3'
 'O9VQLB3' 'O9VQLC3']",216,9
228_3LT001,468.41013,47.369495,1498.3143,['228_3LT001'],48,1,['QLP1AB1' 'QLP1AB2'],48,2
229_0LT001,2161.5562,49.19524,5283.417,['229_0LT001'],216,1,"['A391LA1' 'A391LB1' 'A391LC1' 'A391LA2' 'A391LB2' 'A391LC2' 'A391LA3'
 'A391LB3' 'A391LC3']",216,9
229_1LT001,2136.2314,48.42802,5480.594,['229_1LT001'],216,1,"['OGAV9A1' 'OGAV9B1' 'OGAV9C1' 'OGAV9A2' 'OGAV9B2' 'OGAV9C2' 'OGAV9A3'
 'OGAV9B3' 'OGAV9C3']",216,9
229_2LT001,2163.5857,51.02213,5410.2837,['229_2LT001'],216,1,"['PLOVAA1' 'PLOVAB1' 'PLOVAC1' 'PLOVAA2' 'PLOVAB2' 'PLOVAC2' 'PLOVAA3'
 'PLOVAB3' 'PLOVAC3']",216,9
229_3LT001,1045.1864,52.486492,2698.84,['229_3LT001'],96,1,['GO3PAB1' 'GO3PAD1' 'GO3PAB2' 'GO3PAD2'],96,4
230_0LT001,2096.9817,51.871117,5399.902,['230_0LT001'],216,1,"['9GALQA1' '9GALQB1' '9GALQD1' '9GALQA2' '9GALQB2' '9GALQD2' '9GALQA3'
 '9GALQB3' '9GALQD3']",216,9
230_1LT001,538.1491,53.78433,1345.1218,['230_1LT001'],48,1,['PV19GB1' 'PV19GB2'],48,2
230_2LT001,1438.0975,51.3165,3790.0017,['230_2LT001'],144,1,['QGALOA1' 'QGALOB1' 'QGALOA2' 'QGALOB2' 'QGALOA3' 'QGALOB3'],144,6
230_3LT001,2119.7405,49.67564,5146.035,['230_3LT001'],216,1,"['Q9LAVA1' 'Q9LAVB1' 'Q9LAVC1' 'Q9LAVA2' 'Q9LAVB2' 'Q9LAVC2' 'Q9LAVA3'
 'Q9LAVB3' 'Q9LAVC3']",216,9
230_4LT001,1513.3131,52.43374,3588.1199,['230_4LT001'],144,1,['GAV3QA1' 'GAV3QB1' 'GAV3QA2' 'GAV3QB2' 'GAV3QA3' 'GAV3QB3'],144,6
230_5LT001,1974.8969,51.807762,5342.31,['230_5LT001'],216,1,"['Q1OGPA1' 'Q1OGPB1' 'Q1OGPD1' 'Q1OGPA2' 'Q1OGPB2' 'Q1OGPD2' 'Q1OGPA3'
 'Q1OGPB3' 'Q1OGPD3']",216,9
230_6LT001,1984.3494,49.578476,5348.3574,['230_6LT001'],216,1,"['OLQ9AA1' 'OLQ9AB1' 'OLQ9AD1' 'OLQ9AA2' 'OLQ9AB2' 'OLQ9AD2' 'OLQ9AA3'
 'OLQ9AB3' 'OLQ9AD3']",216,9
231_0LT001,1968.6628,52.209984,5570.546,['231_0LT001'],216,1,"['1QLPGA1' '1QLPGB1' '1QLPGC1' '1QLPGA2' '1QLPGB2' '1QLPGC2' '1QLPGA3'
 '1QLPGB3' '1QLPGC3']",216,9
231_1LT001,969.651,51.399685,2261.8853,['231_1LT001'],96,1,['LO1A3B1' 'LO1A3D1' 'LO1A3B2' 'LO1A3D2'],96,4
231_2LT001,391.9827,54.33968,1225.7996,['231_2LT001'],48,1,['1G3VAB1' '1G3VAB2'],48,2
231_3LT001,2179.7275,50.1604,5700.2744,['231_3LT001'],216,1,"['LOG1QA1' 'LOG1QB1' 'LOG1QC1' 'LOG1QA2' 'LOG1QB2' 'LOG1QC2' 'LOG1QA3'
 'LOG1QB3' 'LOG1QC3']",216,9
231_4LT001,1047.9575,50.953808,2323.5088,['231_4LT001'],96,1,['9QP1GB1' '9QP1GD1' '9QP1GB2' '9QP1GD2'],96,4
231_5LT001,2170.2556,47.607132,5282.0034,['231_5LT001'],216,1,"['V1AGLA1' 'V1AGLB1' 'V1AGLD1' 'V1AGLA2' 'V1AGLB2' 'V1AGLD2' 'V1AGLA3'
 'V1AGLB3' 'V1AGLD3']",216,9
232_0LT001,1520.3646,48.821228,3779.2966,['232_0LT001'],144,1,['1QLGPA1' '1QLGPB1' '1QLGPA2' '1QLGPB2' '1QLGPA3' '1QLGPB3'],144,6
232_1LT001,2034.7437,48.328842,5258.24,['232_1LT001'],216,1,"['LGVOQA1' 'LGVOQB1' 'LGVOQC1' 'LGVOQA2' 'LGVOQB2' 'LGVOQC2' 'LGVOQA3'
 'LGVOQB3' 'LGVOQC3']",216,9
232_2LT001,1401.2802,50.0299,3390.8083,['232_2LT001'],144,1,['PLA3VA1' 'PLA3VB1' 'PLA3VA2' 'PLA3VB2' 'PLA3VA3' 'PLA3VB3'],144,6
232_3LT001,928.1032,48.8255,2451.9517,['232_3LT001'],96,1,['1PL3VB1' '1PL3VD1' '1PL3VB2' '1PL3VD2'],96,4
232_4LT001,445.74704,55.25923,1060.1294,['232_4LT001'],48,1,['V9OAGB1' 'V9OAGB2'],48,2
233_0LT001,1447.8119,46.87602,3495.6262,['233_0LT001'],144,1,['O3LP9A1' 'O3LP9B1' 'O3LP9A2' 'O3LP9B2' 'O3LP9A3' 'O3LP9B3'],144,6
233_1LT001,2250.2222,50.041992,5263.187,['233_1LT001'],216,1,"['3VAQPA1' '3VAQPB1' '3VAQPC1' '3VAQPA2' '3VAQPB2' '3VAQPC2' '3VAQPA3'
 '3VAQPB3' '3VAQPC3']",216,9
233_2LT001,2081.444,48.629475,5524.1978,['233_2LT001'],216,1,"['PG1OQA1' 'PG1OQB1' 'PG1OQD1' 'PG1OQA2' 'PG1OQB2' 'PG1OQD2' 'PG1OQA3'
 'PG1OQB3' 'PG1OQD3']",216,9
233_3LT001,2017.0717,47.139175,5662.94,['233_3LT001'],216,1,"['PVQ9OA1' 'PVQ9OB1' 'PVQ9OC1' 'PVQ9OA2' 'PVQ9OB2' 'PVQ9OC2' 'PVQ9OA3'
 'PVQ9OB3' 'PVQ9OC3']",216,9
233_4LT001,2257.4736,52.84349,5500.0215,['233_4LT001'],216,1,"['L3GAOA1' 'L3GAOB1' 'L3GAOD1' 'L3GAOA2' 'L3GAOB2' 'L3GAOD2' 'L3GAOA3'
 'L3GAOB3' 'L3GAOD3']",216,9
233_5LT001,489.6422,44.593994,1099.3302,['233_5LT001'],48,1,['P9OGQB1' 'P9OGQB2'],48,2
234_0LT001,2152.2786,49.434227,5603.853,['234_0LT001'],216,1,"['LQ39OA1' 'LQ39OB1' 'LQ39OC1' 'LQ39OA2' 'LQ39OB2' 'LQ39OC2' 'LQ39OA3'
 'LQ39OB3' 'LQ39OC3']",216,9
234_1LT001,2264.6787,53.898193,5143.1797,['234_1LT001'],216,1,"['GLA1PA1' 'GLA1PB1' 'GLA1PD1' 'GLA1PA2' 'GLA1PB2' 'GLA1PD2' 'GLA1PA3'
 'GLA1PB3' 'GLA1PD3']",216,9
234_2LT001,457.7204,51.764027,1243.1471,['234_2LT001'],48,1,['LP19VB1' 'LP19VB2'],48,2
234_3LT001,2241.9465,50.021214,5123.4277,['234_3LT001'],216,1,"['3AG1OA1' '3AG1OB1' '3AG1OC1' '3AG1OA2' '3AG1OB2' '3AG1OC2' '3AG1OA3'
 '3AG1OB3' '3AG1OC3']",216,9
234_4LT001,2236.5454,49.599804,5198.411,['234_4LT001'],216,1,"['GAO91A1' 'GAO91B1' 'GAO91D1' 'GAO91A2' 'GAO91B2' 'GAO91D2' 'GAO91A3'
 'GAO91B3' 'GAO91D3']",216,9
234_5LT001,522.1785,48.8353,1116.2573,['234_5LT001'],48,1,['3P9LOB1' '3P9LOB2'],48,2
234_6LT001,1016.2286,45.969975,2317.165,['234_6LT001'],96,1,['9P3O1B1' '9P3O1D1' '9P3O1B2' '9P3O1D2'],96,4
235_0LT001,1459.3131,50.34837,3585.0034,['235_0LT001'],144,1,['PO9QVA1' 'PO9QVB1' 'PO9QVA2' 'PO9QVB2' 'PO9QVA3' 'PO9QVB3'],144,6
235_1LT001,2184.2573,49.279392,5223.336,['235_1LT001'],216,1,"['V9GO1A1' 'V9GO1B1' 'V9GO1D1' 'V9GO1A2' 'V9GO1B2' 'V9GO1D2' 'V9GO1A3'
 'V9GO1B3' 'V9GO1D3']",216,9
235_2LT001,1366.247,55.879684,3593.8662,['235_2LT001'],144,1,['L1PGAA1' 'L1PGAB1' 'L1PGAA2' 'L1PGAB2' 'L1PGAA3' 'L1PGAB3'],144,6
235_3LT001,2259.657,47.274483,5517.2124,['235_3LT001'],216,1,"['O9QPAA1' 'O9QPAB1' 'O9QPAD1' 'O9QPAA2' 'O9QPAB2' 'O9QPAD2' 'O9QPAA3'
 'O9QPAB3' 'O9QPAD3']",216,9
235_4LT001,1008.41034,49.692165,2522.219,['235_4LT001'],96,1,['VPL9OB1' 'VPL9OD1' 'VPL9OB2' 'VPL9OD2'],96,4
235_5LT001,2167.9048,50.315987,5505.8335,['235_5LT001'],216,1,"['L9AQ1A1' 'L9AQ1B1' 'L9AQ1D1' 'L9AQ1A2' 'L9AQ1B2' 'L9AQ1D2' 'L9AQ1A3'
 'L9AQ1B3' 'L9AQ1D3']",216,9
235_6LT001,2191.5845,51.09276,4951.9795,['235_6LT001'],216,1,"['AQO91A1' 'AQO91B1' 'AQO91D1' 'AQO91A2' 'AQO91B2' 'AQO91D2' 'AQO91A3'
 'AQO91B3' 'AQO91D3']",216,9
236_0LT001,2311.145,50.466934,4698.2314,['236_0LT001'],216,1,"['L1A9VA1' 'L1A9VB1' 'L1A9VC1' 'L1A9VA2' 'L1A9VB2' 'L1A9VC2' 'L1A9VA3'
 'L1A9VB3' 'L1A9VC3']",216,9
236_1LT001,2308.2869,49.853466,5782.6406,['236_1LT001'],216,1,"['1LGP3A1' '1LGP3B1' '1LGP3C1' '1LGP3A2' '1LGP3B2' '1LGP3C2' '1LGP3A3'
 '1LGP3B3' '1LGP3C3']",216,9
236_2LT001,2219.5889,53.13958,5454.595,['236_2LT001'],216,1,"['3GAQPA1' '3GAQPB1' '3GAQPC1' '3GAQPA2' '3GAQPB2' '3GAQPC2' '3GAQPA3'
 '3GAQPB3' '3GAQPC3']",216,9
236_3LT001,506.90918,55.137814,1289.7699,['236_3LT001'],48,1,['OGPVAB1' 'OGPVAB2'],48,2
236_4LT001,472.33636,51.828175,1322.2673,['236_4LT001'],48,1,['G1PVLB1' 'G1PVLB2'],48,2
